%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
26.0, -11378.4228515625, 22546.0703125, -13368.7119140625, 136103.875, -187500.015625, -144328.71875, -187500.015625, -187500.015625, -0.10200000554323196, -0.6260000467300415, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907011805E9, 2021-02-19 16:29:50.701
108.0, -11090.0185546875, 22461.1328125, -13469.8310546875, 136059.171875, -187500.015625, -147765.328125, -187500.015625, -187500.015625, -0.10200000554323196, -0.6260000467300415, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907054026E9, 2021-02-19 16:29:50.705
88.0, -11446.328125, 22583.263671875, -13348.9306640625, 136165.90625, -187500.015625, -145170.5, -187500.015625, -187500.015625, -0.10200000554323196, -0.6260000467300415, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390709176E9, 2021-02-19 16:29:50.709
68.0, -11377.529296875, 22600.8984375, -13316.6328125, 136189.46875, -187500.015625, -143425.421875, -187500.015625, -187500.015625, -0.10200000554323196, -0.6260000467300415, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907151785E9, 2021-02-19 16:29:50.715
86.0, -11003.763671875, 22403.5546875, -13519.8095703125, 136007.8125, -187500.015625, -144706.625, -187500.015625, -187500.015625, -0.10400000214576721, -0.6260000467300415, 0.7760000228881836, 192.0, 252.0, 192.0, 236.0, 112.0, 24.0, 64.0, 0.0, 0.0, 0.0, 1.6137593907181475E9, 2021-02-19 16:29:50.718
106.0, -11179.873046875, 22655.97265625, -13275.21484375, 136262.953125, -187500.015625, -149252.1875, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 252.0, 224.0, 236.0, 64.0, 24.0, 16.0, 0.0, 0.0, 0.0, 1.613759390721312E9, 2021-02-19 16:29:50.721
73.0, -11085.16796875, 22507.826171875, -13409.9736328125, 136103.640625, -187500.015625, -143648.734375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907261667E9, 2021-02-19 16:29:50.726
104.0, -11199.408203125, 22479.796875, -13446.49609375, 136077.546875, -187500.015625, -147159.234375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907292085E9, 2021-02-19 16:29:50.729
36.0, -10937.7138671875, 22303.888671875, -13606.9814453125, 135878.625, -187500.015625, -142393.390625, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907342432E9, 2021-02-19 16:29:50.734
71.0, -11320.5322265625, 22556.240234375, -13362.3193359375, 136136.5625, -187500.015625, -142451.5, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907381616E9, 2021-02-19 16:29:50.738
82.0, -10943.01171875, 22432.92578125, -13491.9599609375, 136033.1875, -187500.015625, -143754.4375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907421741E9, 2021-02-19 16:29:50.742
102.0, -11154.705078125, 22580.1328125, -13343.7451171875, 136188.5, -187500.015625, -148555.078125, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390745272E9, 2021-02-19 16:29:50.745
100.0, -11242.5244140625, 22504.16015625, -13422.9375, 136098.265625, -187500.015625, -146794.109375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390749222E9, 2021-02-19 16:29:50.749
75.0, -11304.595703125, 22462.00390625, -13460.287109375, 136041.703125, -187500.015625, -142723.734375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907722156E9, 2021-02-19 16:29:50.772
97.0, -11390.158203125, 22669.607421875, -13258.763671875, 136268.328125, -187500.015625, -147752.15625, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390775221E9, 2021-02-19 16:29:50.775
98.0, -11101.306640625, 22557.46875, -13366.365234375, 136165.453125, -187500.015625, -147677.453125, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907792923E9, 2021-02-19 16:29:50.779
123.0, -11065.767578125, 22637.734375, -13304.451171875, 136256.984375, -187500.015625, -151597.796875, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907823136E9, 2021-02-19 16:29:50.782
114.0, -11326.8798828125, 22657.716796875, -13273.046875, 136267.359375, -187500.015625, -150380.8125, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907852912E9, 2021-02-19 16:29:50.785
115.0, -11028.328125, 22493.744140625, -13431.4755859375, 136110.03125, -187500.015625, -149668.640625, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907892706E9, 2021-02-19 16:29:50.789
121.0, -11280.5224609375, 22589.990234375, -13352.841796875, 136189.4375, -187500.015625, -149821.875, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907923238E9, 2021-02-19 16:29:50.792
117.0, -11377.08203125, 22533.486328125, -13398.775390625, 136133.5625, -187500.015625, -149362.375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6320000290870667, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593907953928E9, 2021-02-19 16:29:50.795
126.0, -11425.6748046875, 22649.71484375, -13287.306640625, 136263.671875, -187500.015625, -152110.96875, -187500.015625, -187500.015625, -0.10000000149011612, -0.6340000033378601, 0.7760000228881836, 192.0, 252.0, 224.0, 236.0, 48.0, 24.0, 64.0, 0.0, 0.0, 0.0, 1.613759390801249E9, 2021-02-19 16:29:50.801
119.0, -11080.564453125, 22520.34375, -13410.1748046875, 136138.21875, -187500.015625, -150330.453125, -187500.015625, -187500.015625, -0.10000000149011612, -0.6340000033378601, 0.7760000228881836, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593908052511E9, 2021-02-19 16:29:50.805
129.0, -11214.2275390625, 22392.78125, -13533.220703125, 136010.671875, -187500.015625, -150668.546875, -187500.015625, -187500.015625, -0.10000000149011612, -0.6340000033378601, 0.7760000228881836, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593908082962E9, 2021-02-19 16:29:50.808
127.0, -11179.3359375, 22592.091796875, -13336.9052734375, 136215.84375, -187500.015625, -152380.046875, -187500.015625, -187500.015625, -0.10000000149011612, -0.6340000033378601, 0.7760000228881836, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593908144052E9, 2021-02-19 16:29:50.814
130.0, -11469.283203125, 22619.427734375, -13313.123046875, 136234.609375, -187500.015625, -151977.53125, -187500.015625, -187500.015625, -0.10000000149011612, -0.6340000033378601, 0.7760000228881836, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593908203287E9, 2021-02-19 16:29:50.820
